PROB,LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
0.99,|('entry_minny', 'entry_minny')|,1000,True,4.0,0.2615384615384615,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,6.0,0.5,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,8.0,0.54545454545454541,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,9.0,0.5346153846153846,4
0.99,|('entry_minny', 'entry_minny')|,1000,True,10.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,11.0,0.15384615384615385,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,13.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,2000,True,1.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'entry_minny')|,4000,True,1.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,5000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_donald')|,100,True,0.0,0.33333333333333331,1
0.99,|('exit_donald', 'exit_donald')|,100,True,1.0,0.51916221033868104,4
0.99,|('exit_donald', 'exit_donald')|,100,True,2.0,0.3000000000000001,1
0.99,|('exit_donald', 'exit_donald')|,100,True,3.0,0.17647058823529413,1
0.99,|('exit_donald', 'exit_donald')|,100,True,4.0,0.23636363636363639,2
0.99,|('exit_donald', 'exit_donald')|,100,True,6.0,0.24215686274509804,3
0.99,|('exit_donald', 'exit_donald')|,100,True,7.0,0.33333333333333331,1
0.99,|('exit_donald', 'exit_donald')|,100,True,8.0,0.33484848484848484,3
0.99,|('exit_donald', 'exit_donald')|,100,True,9.0,1.0,2
0.99,|('exit_donald', 'exit_donald')|,100,True,11.0,0.20000000000000001,1
0.99,|('exit_donald', 'exit_donald')|,100,True,13.0,0.17647058823529413,1
0.99,|('exit_donald', 'exit_donald')|,100,True,15.0,0.73333333333333328,3
0.99,|('exit_donald', 'exit_donald')|,500,True,0.0,0.30605158730158732,3
0.99,|('exit_donald', 'exit_donald')|,500,True,1.0,0.67171072974644408,7
0.99,|('exit_donald', 'exit_donald')|,500,True,2.0,0.6875,2
0.99,|('exit_donald', 'exit_donald')|,500,True,3.0,0.26406926406926406,3
0.99,|('exit_donald', 'exit_donald')|,500,True,4.0,0.54350649350649349,5
0.99,|('exit_donald', 'exit_donald')|,500,True,5.0,0.2767857142857143,2
0.99,|('exit_donald', 'exit_donald')|,500,True,7.0,0.1818181818181818,1
0.99,|('exit_donald', 'exit_donald')|,500,True,8.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,500,True,10.0,0.78787878787878785,3
0.99,|('exit_donald', 'exit_donald')|,500,True,12.0,0.25,3
0.99,|('exit_donald', 'exit_donald')|,500,True,13.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,500,True,14.0,0.17857142857142858,1
0.99,|('exit_donald', 'exit_donald')|,500,True,15.0,0.23376623376623373,2
0.99,|('exit_donald', 'exit_donald')|,1000,True,1.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,1000,True,5.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,1000,True,6.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,1000,True,7.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,2000,True,1.0,1.0,1
0.99,|('exit_donald', 'exit_donald')|,3000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_donald')|,4000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_donald')|,5000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_minny')|,100,True,3.0,0.625,1
0.99,|('exit_goofy', 'entry_minny')|,100,True,12.0,0.37500000000000006,1
0.99,|('exit_goofy', 'entry_minny')|,500,True,1.0,1.0,1
0.99,|('exit_goofy', 'entry_minny')|,500,True,2.0,0.75,2
0.99,|('exit_goofy', 'entry_minny')|,500,True,12.0,0.5,1
0.99,|('exit_goofy', 'entry_minny')|,500,True,10.0,1.0,1
0.99,|('exit_goofy', 'entry_minny')|,1000,True,2.0,1.0,1
0.99,|('exit_goofy', 'entry_minny')|,2000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_minny')|,4000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_minny')|,5000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_goofy')|,100,True,1.0,0.5,1
0.99,|('entry_minny', 'exit_goofy')|,100,True,4.0,0.5,1
0.99,|('entry_minny', 'exit_goofy')|,100,True,5.0,0.5,1
0.99,|('entry_minny', 'exit_goofy')|,100,True,15.0,0.5,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,1.0,1.0,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,3.0,1.0,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,11.0,1.0,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,12.0,0.42857142857142849,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,13.0,0.57142857142857151,1
0.99,|('entry_minny', 'exit_goofy')|,500,True,14.0,1.0,1
0.99,|('entry_minny', 'exit_goofy')|,1000,True,12.0,1.0,1
0.99,|('entry_minny', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_goofy')|,4000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_goofy')|,5000,False,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,100,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,500,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,1000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'entry_micky')|,100,True,1.0,1.0,3
0.99,|('entry_minny', 'entry_micky')|,100,True,2.0,0.18421052631578946,1
0.99,|('entry_minny', 'entry_micky')|,100,True,3.0,0.28947368421052633,1
0.99,|('entry_minny', 'entry_micky')|,100,True,5.0,0.23684210526315791,1
0.99,|('entry_minny', 'entry_micky')|,100,True,7.0,0.28947368421052633,1
0.99,|('entry_minny', 'entry_micky')|,100,True,9.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,100,True,11.0,1.0,2
0.99,|('entry_minny', 'entry_micky')|,100,True,12.0,0.4285714285714286,1
0.99,|('entry_minny', 'entry_micky')|,100,True,13.0,0.2857142857142857,1
0.99,|('entry_minny', 'entry_micky')|,100,True,14.0,0.64285714285714279,2
0.99,|('entry_minny', 'entry_micky')|,500,True,1.0,0.42857142857142849,1
0.99,|('entry_minny', 'entry_micky')|,500,True,2.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,500,True,3.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,500,True,5.0,0.75,2
0.99,|('entry_minny', 'entry_micky')|,500,True,11.0,0.5,1
0.99,|('entry_minny', 'entry_micky')|,500,True,12.0,0.57142857142857151,1
0.99,|('entry_minny', 'entry_micky')|,500,True,13.0,0.66666666666666674,3
0.99,|('entry_minny', 'entry_micky')|,1000,True,8.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,1000,True,1.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,1000,True,4.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,2000,True,12.0,1.0,1
0.99,|('entry_minny', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,100,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,500,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,1000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,100,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,500,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,1000,True,15.0,0.5,1
0.99,|('exit_goofy', 'exit_daisy')|,1000,True,7.0,0.5,1
0.99,|('exit_goofy', 'exit_daisy')|,2000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,4000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_donald')|,100,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_donald')|,500,True,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_donald')|,1000,True,14.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,2000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_donald')|,3000,True,11.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,3000,True,7.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,4000,True,9.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,4000,True,14.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,5000,True,1.0,1.0,1
0.99,|('entry_minny', 'exit_donald')|,5000,True,2.0,1.0,1
0.99,|('exit_donald', 'entry_minny')|,100,True,2.0,1.0,2
0.99,|('exit_donald', 'entry_minny')|,500,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_minny')|,1000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_minny')|,2000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'entry_minny')|,3000,True,10.0,1.0,1
0.99,|('exit_donald', 'entry_minny')|,4000,True,8.0,1.0,1
0.99,|('exit_donald', 'entry_minny')|,4000,True,4.0,1.0,1
0.99,|('exit_donald', 'entry_minny')|,5000,True,2.0,1.0,1
0.99,|('exit_goofy', 'exit_goofy')|,100,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,500,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,1000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,4000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_goofy')|,5000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,100,True,11.0,1.0,12
0.99,|('entry_micky', 'exit_daisy')|,500,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,1000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,2000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,4000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_daisy')|,100,True,1.0,0.625,2
0.99,|('exit_donald', 'exit_daisy')|,100,True,2.0,0.62708333333333333,4
0.99,|('exit_donald', 'exit_daisy')|,100,True,3.0,0.58333333333333337,2
0.99,|('exit_donald', 'exit_daisy')|,100,True,4.0,0.31428571428571428,2
0.99,|('exit_donald', 'exit_daisy')|,100,True,5.0,0.43769841269841264,3
0.99,|('exit_donald', 'exit_daisy')|,100,True,6.0,0.29166666666666663,1
0.99,|('exit_donald', 'exit_daisy')|,100,True,7.0,0.23333333333333331,1
0.99,|('exit_donald', 'exit_daisy')|,100,True,8.0,0.23333333333333331,1
0.99,|('exit_donald', 'exit_daisy')|,100,True,11.0,0.20833333333333334,1
0.99,|('exit_donald', 'exit_daisy')|,100,True,14.0,0.16666666666666666,1
0.99,|('exit_donald', 'exit_daisy')|,500,True,1.0,1.0,1
0.99,|('exit_donald', 'exit_daisy')|,500,True,2.0,0.5357142857142857,2
0.99,|('exit_donald', 'exit_daisy')|,500,True,3.0,0.7142857142857143,2
0.99,|('exit_donald', 'exit_daisy')|,500,True,4.0,0.25824175824175821,2
0.99,|('exit_donald', 'exit_daisy')|,500,True,5.0,0.76292226292226295,6
0.99,|('exit_donald', 'exit_daisy')|,500,True,6.0,0.21428571428571427,1
0.99,|('exit_donald', 'exit_daisy')|,500,True,7.0,0.38003663003663002,3
0.99,|('exit_donald', 'exit_daisy')|,500,True,9.0,0.17857142857142858,1
0.99,|('exit_donald', 'exit_daisy')|,500,True,10.0,0.2857142857142857,1
0.99,|('exit_donald', 'exit_daisy')|,500,True,11.0,0.7142857142857143,3
0.99,|('exit_donald', 'exit_daisy')|,500,True,15.0,0.44444444444444442,1
0.99,|('exit_donald', 'exit_daisy')|,1000,True,11.0,1.0,1
0.99,|('exit_donald', 'exit_daisy')|,1000,True,5.0,0.51724137931034475,1
0.99,|('exit_donald', 'exit_daisy')|,1000,True,15.0,0.48275862068965514,1
0.99,|('exit_donald', 'exit_daisy')|,2000,True,5.0,1.0,1
0.99,|('exit_donald', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_daisy')|,4000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_daisy')|,5000,True,5.0,1.0,1
0.99,|('exit_daisy', 'exit_goofy')|,100,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_goofy')|,500,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_goofy')|,1000,True,2.0,0.5,1
0.99,|('exit_daisy', 'exit_goofy')|,1000,True,14.0,0.5,1
0.99,|('exit_daisy', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_goofy')|,4000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_goofy')|,5000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_goofy')|,100,True,5.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,100,True,6.0,0.34999999999999992,1
0.99,|('entry_micky', 'exit_goofy')|,100,True,11.0,0.5,1
0.99,|('entry_micky', 'exit_goofy')|,100,True,12.0,0.19999999999999998,1
0.99,|('entry_micky', 'exit_goofy')|,100,True,13.0,0.34999999999999998,2
0.99,|('entry_micky', 'exit_goofy')|,100,True,14.0,0.24999999999999997,1
0.99,|('entry_micky', 'exit_goofy')|,500,True,4.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,500,True,5.0,0.74137931034482762,2
0.99,|('entry_micky', 'exit_goofy')|,500,True,6.0,0.75862068965517238,2
0.99,|('entry_micky', 'exit_goofy')|,500,True,7.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,500,True,10.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,500,True,14.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,1000,True,5.0,1.0,1
0.99,|('entry_micky', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_goofy')|,4000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_goofy')|,5000,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_goofy')|,100,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_goofy')|,500,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_goofy')|,1000,True,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.99,|('exit_donald', 'exit_goofy')|,3000,True,9.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,3000,True,11.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,3000,True,13.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,3000,True,14.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,3000,True,1.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,4000,True,8.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,4000,True,4.0,0.5,1
0.99,|('exit_donald', 'exit_goofy')|,4000,True,14.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,4000,True,6.0,0.5,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,3.0,0.61111111111111116,3
0.99,|('exit_donald', 'exit_goofy')|,5000,True,4.0,1.0,2
0.99,|('exit_donald', 'exit_goofy')|,5000,True,5.0,0.33333333333333337,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,7.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,8.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,9.0,0.66666666666666674,2
0.99,|('exit_donald', 'exit_goofy')|,5000,True,10.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,11.0,1.0,1
0.99,|('exit_donald', 'exit_goofy')|,5000,True,15.0,0.5,1
0.99,|('exit_daisy', 'exit_daisy')|,100,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_daisy')|,500,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_daisy')|,1000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_daisy')|,2000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_daisy')|,4000,True,14.0,1.0,1
0.99,|('exit_daisy', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_donald')|,100,True,0.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,2.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,5.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,7.0,0.64516129032258074,2
0.99,|('exit_daisy', 'exit_donald')|,100,True,9.0,0.4838709677419355,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,10.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,12.0,0.29411764705882354,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,13.0,0.22580645161290322,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,14.0,0.29411764705882354,1
0.99,|('exit_daisy', 'exit_donald')|,100,True,15.0,0.41176470588235292,1
0.99,|('exit_daisy', 'exit_donald')|,500,True,0.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,500,True,2.0,0.63333333333333341,3
0.99,|('exit_daisy', 'exit_donald')|,500,True,4.0,0.66666666666666663,2
0.99,|('exit_daisy', 'exit_donald')|,500,True,7.0,0.8666666666666667,3
0.99,|('exit_daisy', 'exit_donald')|,500,True,9.0,0.33333333333333331,1
0.99,|('exit_daisy', 'exit_donald')|,500,True,10.0,0.66666666666666663,2
0.99,|('exit_daisy', 'exit_donald')|,500,True,11.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,500,True,12.0,0.5,1
0.99,|('exit_daisy', 'exit_donald')|,500,True,14.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,1000,True,5.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,2000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_donald')|,3000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'exit_donald')|,4000,True,9.0,1.0,1
0.99,|('exit_daisy', 'exit_donald')|,5000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_micky')|,100,True,4.0,1.0,1
0.99,|('exit_goofy', 'entry_micky')|,500,True,10.0,1.0,1
0.99,|('exit_goofy', 'entry_micky')|,500,True,2.0,1.0,1
0.99,|('exit_goofy', 'entry_micky')|,1000,True,4.0,1.0,1
0.99,|('exit_goofy', 'entry_micky')|,1000,True,14.0,1.0,1
0.99,|('exit_goofy', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,100,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,500,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,1000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,2000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,4000,True,0.0,0.0,0.0
0.99,|('exit_daisy', 'entry_minny')|,5000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_minny')|,100,True,0.0,0.625,1
0.99,|('entry_micky', 'entry_minny')|,100,True,1.0,0.73999999999999999,5
0.99,|('entry_micky', 'entry_minny')|,100,True,3.0,0.5,2
0.99,|('entry_micky', 'entry_minny')|,100,True,6.0,0.75,2
0.99,|('entry_micky', 'entry_minny')|,100,True,7.0,0.25416666666666671,2
0.99,|('entry_micky', 'entry_minny')|,100,True,8.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,100,True,9.0,0.40000000000000002,1
0.99,|('entry_micky', 'entry_minny')|,100,True,11.0,0.5,1
0.99,|('entry_micky', 'entry_minny')|,100,True,12.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,100,True,13.0,0.61538461538461542,1
0.99,|('entry_micky', 'entry_minny')|,100,True,14.0,0.55042735042735047,3
0.99,|('entry_micky', 'entry_minny')|,100,True,15.0,0.5,1
0.99,|('entry_micky', 'entry_minny')|,500,True,0.0,0.15384615384615385,1
0.99,|('entry_micky', 'entry_minny')|,500,True,2.0,0.48235294117647065,2
0.99,|('entry_micky', 'entry_minny')|,500,True,3.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,500,True,4.0,0.53333333333333333,2
0.99,|('entry_micky', 'entry_minny')|,500,True,5.0,0.5,1
0.99,|('entry_micky', 'entry_minny')|,500,True,6.0,0.69032634032634033,4
0.99,|('entry_micky', 'entry_minny')|,500,True,7.0,0.37878787878787878,2
0.99,|('entry_micky', 'entry_minny')|,500,True,10.0,0.45454545454545453,1
0.99,|('entry_micky', 'entry_minny')|,500,True,11.0,0.75,2
0.99,|('entry_micky', 'entry_minny')|,500,True,12.0,0.19518716577540107,2
0.99,|('entry_micky', 'entry_minny')|,500,True,13.0,0.66666666666666663,2
0.99,|('entry_micky', 'entry_minny')|,500,True,15.0,0.55882352941176472,2
0.99,|('entry_micky', 'entry_minny')|,1000,True,1.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,2.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,4.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,6.0,1.0,3
0.99,|('entry_micky', 'entry_minny')|,1000,True,7.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,9.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,12.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,1000,True,14.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,2000,True,6.0,1.0,1
0.99,|('entry_micky', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_minny')|,4000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_minny')|,5000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_micky')|,100,True,0.0,0.27777777777777779,2
0.99,|('entry_micky', 'entry_micky')|,100,True,1.0,0.18518518518518517,1
0.99,|('entry_micky', 'entry_micky')|,100,True,2.0,0.5,1
0.99,|('entry_micky', 'entry_micky')|,100,True,4.0,0.5,1
0.99,|('entry_micky', 'entry_micky')|,100,True,5.0,0.47058823529411759,1
0.99,|('entry_micky', 'entry_micky')|,100,True,6.0,0.54590413943355121,10
0.99,|('entry_micky', 'entry_micky')|,100,True,7.0,0.5,1
0.99,|('entry_micky', 'entry_micky')|,100,True,8.0,0.37654320987654322,3
0.99,|('entry_micky', 'entry_micky')|,100,True,9.0,0.75,2
0.99,|('entry_micky', 'entry_micky')|,100,True,11.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,100,True,12.0,0.29999999999999999,1
0.99,|('entry_micky', 'entry_micky')|,100,True,13.0,0.69999999999999996,2
0.99,|('entry_micky', 'entry_micky')|,100,True,15.0,0.5,1
0.99,|('entry_micky', 'entry_micky')|,500,True,3.0,0.44444444444444448,1
0.99,|('entry_micky', 'entry_micky')|,500,True,4.0,0.55555555555555558,1
0.99,|('entry_micky', 'entry_micky')|,500,True,5.0,0.55555555555555558,1
0.99,|('entry_micky', 'entry_micky')|,500,True,6.0,0.72222222222222232,2
0.99,|('entry_micky', 'entry_micky')|,500,True,7.0,0.75,2
0.99,|('entry_micky', 'entry_micky')|,500,True,12.0,0.75,2
0.99,|('entry_micky', 'entry_micky')|,500,True,13.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,500,True,15.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,1000,True,8.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,1000,True,5.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,1000,True,6.0,1.0,1
0.99,|('entry_micky', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_micky')|,4000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'entry_micky')|,5000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,100,True,6.0,1.0,1
0.99,|('entry_micky', 'exit_donald')|,500,True,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,1000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,2000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,3000,True,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,4000,False,0.0,0.0,0.0
0.99,|('entry_micky', 'exit_donald')|,5000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,100,True,4.0,1.0,1
0.99,|('entry_minny', 'exit_daisy')|,500,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,1000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,2000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,4000,False,0.0,0.0,0.0
0.99,|('entry_minny', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_donald')|,100,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_donald')|,500,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_donald')|,1000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_donald')|,2000,True,0.0,0.0,0.0
0.99,|('exit_goofy', 'exit_donald')|,3000,True,8.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,3000,True,1.0,0.69999999999999996,2
0.99,|('exit_goofy', 'exit_donald')|,3000,True,3.0,0.59999999999999998,1
